Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Machine Learning Scientists/Engineers,-1,"Machine Learning Scientists/Engineers
Company Name *NovoDynamics, Inc. *

Company Location: Ann Arbor, Michigan

Fast-growing AI company is seeking highly-qualified scientists and engineers with experience in ML
(Machine Learning), DL (Deep Learning) and Computer Vision to address real-world challenges in the
Health Care industry. If you have a successful track record in software development, knowledge of current software technologies and methodologies, and excellent communication and interpersonal skills, we want to talk with you. Experience with image processing technologies is a plus.

Desired skills:

• Experience with data noise removal, data augmentation, dataset truthing and construction
• Expertise in visualizing and manipulating large datasets
• Familiarity with Java and Python a plus
• Proficiency with a deep learning library such as Keras or deeplearning4j a plus

Responsibilities may include:

• Understanding business objectives and developing models that help to achieve them, along with metrics to track progress

• Analyzing DL algorithms that could be used to solve a given problem and ranking them by their success probability

• Exploring and visualizing data to gain an understanding of it, then identifying differences in data distribution that could affect performance when deploying the model in the real world

• Verifying data quality and/or ensuring it via data cleaning
• Defining validation strategies
• Training models and tuning hyperparameters
• Analyzing errors of the model and designing strategies to overcome them

Why work for NovoDynamics?

• Be part of a dynamic team that designs disruptive technologies for the Health Care industry
• Receive great compensation and benefits
• Work in downtown Ann Arbor near the University of Michigan campus
• Enjoy free parking, popcorn, coffee, tea and soft drinks
• Delight in an amazing work environment with interesting and engaged teammates
• Relax with generous and flexible time off
Seniority Level *
Mid-Senior level
Employment Type *
Full-time

Job Type: Full-time

Pay: $90,000.00 - $170,000.00 per year

Benefits:
401(k)
401(k) matching
Dental insurance
Disability insurance
Flexible spending account
Health insurance
Life insurance
Paid time off
Relocation assistance
Schedule:
Monday to Friday
Location:
Ann Arbor, MI 48104 (Required)
Work authorization:
United States (Required)
Work Location:
One location
Visa Sponsorship Potentially Available:
No: Not providing sponsorship for this job
Company's website:
https://www.novodynamics.com and https://www.novohealthdental.com/
Company's Facebook page:
https://www.linkedin.com/company/70143/admin/
Benefit Conditions:
Waiting period may apply
Only full-time employees eligible
Work Remotely:
No",4.0,"NovoDynamics, Inc.
4.0","Ann Arbor, MI",-1,1 to 50 Employees,-1,Company - Private,-1,-1,$1 to $5 million (USD),-1
Intern - Data Scientist - Marketing and Product Management - Summer,-1,"Lumen’s internship program is a 10 week, fast-paced and exciting opportunity to gain professional experience within your field of study and career interest. Interns within the Marketing and Product Management organization will be part of an accelerated learning experience, to challenge skills learned in the classroom and develop new skills while working on active Lumen work projects. This division is responsible for the strategy, management, and development of one of Lumen’s flagship product portfolios of the business. This role will assist in evolving the business intelligence and analytics function of the Global Wavelength Product group. The internship will take place in Broomfield, CO. In addition, interns will connect to our company culture through community outreach projects, engage with our employee resource groups and be able to develop their professional skills and business acumen through frequent exposure to senior leadership, cutting-edge technology, groundbreaking projects, and a network of mentors and fellow interns. Come Intern with us and create the beginnings of a career right for YOU!

Job Description

We are seeking problem solvers unafraid of big challenges, who have a passion for transforming data into valuable, actionable insights and are looking to help build something from the ground up, to make an impact.

• UX is super important to us. You need to understand how to make data visually appealing and simple to both navigate and comprehend for end-users.
• Work cross functionally with Product Finance, Strategic Pricing, Financial Intelligence and IT team to build/implement analytic dashboards, models and intelligent automation.
• To discover, collect, cleanse, and enrich the data needed for analysis and modeling.
• Responsible for building state-of-the-art advanced analytics models while utilizing massive structured and unstructured information.
• Identify key business levers, establish cause & effect, and communicate key findings to facilitate data driven decision-making.

Qualifications

Minimum Requirements:
Pursing a Bachelor's or Masters degree in Computer Science, Data Science, Statistics, Economics, Business Analytics, Mathematics or related fields of study.
Enrolled at a 4-year accredited college or Masters/PhD; as a junior, senior or master’s level education status at the start of the internship (graduating after August 2021).
Interest and knowledge in the technology sector would be ideal.
Minimum Cumulative GPA: 3.0 or higher preferred.
Must have transportation to/from work daily.
Must be available to work 30 – 40 hours, during the specified 10-week timeframe.
Skills
In depth knowledge of Microsoft Power BI and Structured Query Language (SQL).
Strong understanding of programming languages extensively used in Data Science applications (e.g., R, Python, Scala, Java, etc.)
Experience in data mining, big data analytics, application data preparation and other analytics techniques.
Knowledge of advanced statistical techniques and concepts (regression analysis, cluster analysis, etc.)
In depth knowledge of Excel.
Possess strong problem-solving, writing, storytelling and presentation skills.
In depth knowledge of Excel, PowerPoint and Microsoft Office Suite Applications
Launch your Finance career at Lumen!

Our Financial Leadership Program (“FLP”) further develops emerging leaders who embrace the “digital mindset” regarding technology transformation and can thrive in a complex and rapidly changing global economy. This position will allow YOU to have exposure to the FLP program; ; cross functional exposure, supplemental learning opportunities and networking with our finance leadership. This finance internship position has the potential for future career path opportunities within the FLP program after graduation.

Requisition #: 234812

EEO Statement
We are committed to providing equal employment opportunities to all persons regardless of race, color, ancestry, citizenship, national origin, religion, veteran status, disability, genetic characteristic or information, age, gender, sexual orientation, gender identity, marital status, family status, pregnancy, or other legally protected status (collectively, “protected statuses”). We do not tolerate unlawful discrimination in any employment decisions, including recruiting, hiring, compensation, promotion, benefits, discipline, termination, job assignments or training.

Disclaimer
The above job definition information has been designed to indicate the general nature and level of work performed by employees within this classification. It is not designed to contain or be interpreted as a comprehensive inventory of all duties, responsibilities, and qualifications required of employees assigned to this job. Job duties and responsibilities are subject to change based on changing business needs and conditions.",3.2,"Lumen
3.2","Broomfield, CO",-1,10000+ Employees,1930,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),-1
Principal Data Scientist,-1,"Principal Data Scientist, Oncology
The Machine Learning and AI team in AstraZenecas Oncology Data Science group is where we develop and apply sophisticated algorithms and techniques to solve the hardest problems in oncology drug discovery and development. The team uses their scientific, quantitative, and problem-solving skills to work on a broad range of challenges across the whole oncology portfolio, working collaboratively with other scientists across a range of disciplines to scope, define, and deliver projects that both advance the state of the art in data science and accelerate the delivery of innovative medicines to patients.

NOTE: This position can be filled in either GAITHERSBURG MARYLAND OR WALTHAM, MASSACHUSETTS

As a Principal Data Scientist, you will play a key role on the front line in this rapidly growing team working to extract insight from complex biomedical data. You will develop your leadership skills and apply and develop your expertise in rigorous quantitative data science to provide solutions to a variety of data science problems, researching, recommending and delivering novel methodologies to solve the problems that matter to the oncology pipeline.

Examples of projects the team works on include developing machine learning models for digital biomarkers, patient risk stratification for clinical trials, new algorithms for survival analysis, approaches to quantitatively analyse wearable data, linking of medical imaging data with omics and longitudinal outcomes to identify and/or validate new drug targets, and much more!

Day-to-Day:
Developing novel data science and machine learning solutions where off-the-shelf methodologies do not fit.
Leading small (2-3 person) data science projects of defined scope.
Coaching/mentoring junior data scientists and others to drive the development of data science as an AZ capability.
What You'll Need:

Essential:
MSc degree in rigorous quantitative science (such as mathematics, computer science, engineering)
Extensive hands-on experience applying data science tools in practice.
Practical software development skills in standard data science tools (such as R or python)
Extensive knowledge of mathematical modelling and statistical modelling techniques and drive to continue to learn and develop these skills
Outstanding communication, business analysis and consultancy
Desirable:
PhD degree in rigorous quantitative science (such as mathematics, computer science, engineering).
Experience within the pharmaceutical industry.
In-depth experience of working in a global organization with complex/geographical context",4.1,"AstraZeneca
4.1","Gaithersburg, MD",-1,10000+ Employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1
Data Analysts Virtual Hiring Event,-1,"CACI's Litigation Support Hiring Days!

Event Details
Date: Wednesday, November 4, 2020, Thursday, November 5, 2020, Friday, November 6, 2020

What We're Hiring For

Litigation Support Roles!

Paralegals

Legal Assistants

Law Clerks

Senior User Support Specialists - A/V Hardware Specialists

Systems Analysts

Document Management Analysts

Electronic Files Specialists

Litigation Document Management Technicians

Infrastructure Administrators

SharePoint Administrators

Research Assistants

General Clerks

Data Analysts

Intake Details:

Requirements

Minimum Clearance: DOJ MBI

Technical requirements

Upon registering for this event, a CACI recruiter will reach out over the phone to discuss your background and how it aligns to our cleared openings.

What to bring to this event

Please come prepared with a current version of your resume.

Completing our online application prior to the event is strongly encouraged and will speed up the process.

What to wear

Dress code is casual. Most interviews will be held over the phone, but in some cases candidates may need to look presentable for video interviews. The CACI representative will communicate directly with you.

About CACI International Inc

We are hiring Litigation Support Roles! You could be a CACI Litigation Support Professional if you ...
• Have a desire to work on high-profile federal litigation support projects to make a tangible difference in the outcome
• Enjoy tackling challenges using technical and legal strategies
• Appreciate a team working environment with other litigation support professionals

CACI provides expertise and technology to enterprise and mission customers in support of national security missions and government transformation for defense, intelligence, and civilian customers.

CACI’s culture is the driving force behind our success. Our culture defines who we are, how we act, and what we believe is both the right way and our duty in conducting business. Our culture unifies us as a company and strengthens our resolve to meet our customers’ – and our country’s – most critical missions.

What is a Virtual Hiring Event?
Virtual hiring events are a great way for employers and jobseekers to connect, even if they aren't in the same physical location. Hiring is a human process, and they would like to talk with you online (either through chat, on the phone, or video) to see if you’re a fit!",3.8,"CACI International Inc
3.8","Washington, DC",-1,10000+ Employees,1962,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),-1
Data Scientist for Detector Physics,-1,"*Organization and Job ID**
Job ID: 311174

Directorate: National Security Directorate

Division: Signature Science and Technology Division

Group: Detection Physics
*Job Description**
The Detection Physics Group within the National Security Directorate at Pacific Northwest National Laboratory (PNNL) is seeking a research scientist who will focus on studies of radiation detection physics using Artificial Intelligence/ Machine Learning (AI/ML) techniques. The Detection Physics Group includes research ranging from low background and high energy fundamental particle physics to radiation detection related to non-proliferation and national security applications. This position will focus on the expanding role of AI/ML within the group. It will provide the opportunity to perform analysis of data from existing experimental setups, and to propose, develop, and demonstrate relevant techniques on new data sets for advanced applications.

Major duties and responsibilities: Contribute to the development of the analysis of a variety of types of radiation detectors and experiments. Perform, analyze, and interpret detector characterizations for detectors of interest, including semiconductor detectors, scintillators, proportional counters, silicon photomultipliers, and others. Develop a detector-physics-focused AI/ML strategy with an eye toward fostering new funding streams and research directions. Engage in research activities with the broader AI/ML community at PNNL.
*The hiring level will be determined based on the education, experience and skill set of the successful candidate based on the following:**
*Level 2:** Works on problems of moderate scope where analysis of situations or data requires a review of a variety of factors. Exercises judgment within defined procedures and practices to determine appropriate action. Builds productive internal/external working relationships. Works under general supervision. Follows established procedures. Infrequent interorganizational and outside customer contacts on routine matters.
*Level 3:** A seasoned, experienced professional with a full understanding of area of specialization; resolves a wide range of issues in creative ways. This job is the fully qualified, careeroriented, journey-level position. Independently determines and develops approach to solutions. Frequent interorganizational and outside customer contacts.
*Minimum Qualifications**
+ Bachelors degree with 2 years of experience, or Masters degree with 0-2 years of experience, or PhD with 0 years of experience.

+ Programming capability with languages such as C/C++, Python, MatLab, and R.

+ Experience with ""standard"" and AI/ML data analysis techniques.

+ Experience with particle detection software and hardware.
*Preferred Qualifications**
+ Bachelors degree with at least 5 years of well-aligned prior experience or a masters degree with 3 years of relevant experience or a PhD degree with at least 1 year of experience.

+ PhD in experimental nuclear or high energy particle physics, or related fields.

+ Experience with software tools such as PyTorch, Tensorflow, and Keras.

+ Experience with data analysis and simulation packages such as ROOT, Geant4, and MCNP.

+ Implementation experience with high-performance parallel codes and/or accelerators (FPGAs/GPUs).

+ High level of motivation and ability to work with, form, and lead collaborative research teams.

+ Adaptability to thrive in a rapidly evolving, multitasked, research environment.
*Equal Employment Opportunity**
Battelle Memorial Institute (BMI) at Pacific Northwest National Laboratory (PNNL) is an Affirmative Action/Equal Opportunity Employer and supports diversity in the workplace. All employment decisions are made without regard to race, color, religion, sex, national origin, age, disability, veteran status, marital or family status, sexual orientation, gender identity, or genetic information. All BMI staff must be able to demonstrate the legal right to work in the United States. BMI is an E-Verify employer. Learn more at jobs.pnnl.gov.
*_Please be aware that the Department of Energy (DOE) prohibits DOE employees and contractors from participation in certain foreign government talent recruitment programs. If you are offered a position at PNNL and are currently a participant in a foreign government talent recruitment program you will be required to disclose this information before your first day of employment._**
*Other Information**
This position requires the ability to obtain and maintain a federal security clearance.

Requirements:
U.S. Citizenship
Background Investigation: Applicants selected will be subject to a Federal background investigation and must meet eligibility requirements for access to classified matter in accordance 10 CFR 710, Appendix B.
Drug Testing: All Security Clearance (L or Q) positions will be considered by the Department of Energy to be Testing Designated Positions which means that they are subject to applicant, random, and for cause drug testing. In addition, applicants must be able to demonstrate non-use of illegal drugs, including marijuana, for the 12 consecutive months preceding completion of the requisite Questionnaire for National Security Positions (QNSP).
Note: Applicants will be considered ineligible for security clearance processing by the U.S. Department of Energy until non-use of illegal drugs, including marijuana, for 12 consecutive months can be demonstrated.

_Directorate:_ _National Security_

_Job Category:_ _Scientists/Scientific Support_

_Group:_ _Detection Physics_

_Opening Date:_ _2020-09-09_

_Closing Date:_ _2020-12-08_",4.0,"PNNL
4.0","Richland, WA",-1,1001 to 5000 Employees,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),-1
"Research Scientist - Biopharm cGMP Reports, and Regulatory Documentation",-1,"JOB DESCRIPTION

PPD is a leading global contract research organization. At PPD we are passionate, deliberate, and driven by our purpose - to improve health!

PPD Laboratories offers the most comprehensive set of laboratory services available in the industry and continues to deliver innovative solutions to our clients through our collaborative approach, including PPD® Laboratories FSP. PPD® Laboratories FSP is a unique partnership that allows our clients to leverage the experience of our PPD staff, while allowing you, the employee, to gain direct experience working onsite at a pharmaceutical/ biopharmaceutical company, all while maintaining full-time benefits/advantages of being a part of PPD.

The Research Scientist position conducts and provides technical guidance on scientific method development and validation projects and/or other specialty technologies studies OR performs troubleshooting for own and others instruments, methods, procedures, and in writing protocols and reports.

For this position within Analytical Lifecycle Management, you will be responsible for building and enhancing biopharmaceutical expertise to be further embedded in the business.

Responsibilities:
• Contribute to the implementation of business processes and best working practices to ensure Analytical Lifecycle Management, operates strategically and as efficiently as possible.
• Independently authors reports, protocols, policies/plans or regulatory submissions.
• Supports department objectives in alignment with project objectives.
• Anticipates and recognizes potential problems, initiates actions to solve or prevent problems and communicates issues/risks to project lead and manager.
• Contribute to the successful and timely transfer of Late Phase BioPharm Analytical methods/technologies to and from R&D development, contract manufacturer’s, testing labs, or commercial manufacturing organizations.
• Effectively prioritizes activities to meet project or department objectives using demonstrable project management skills.
• May lead a project, matrix team or small focus groups.
• Plays a significant part in the project team decision making process.
• Consistently exhibits professionalism and courtesy
• Presents effectively to internal R&D forums and may present results at external meetings.
• Keeps manager and matrix team leaders informed of progress and activities.

At PPD we hire the best, develop ourselves and each other, and recognize the power of being one team. It's not just talk, our award-winning training programs speak for themselves.

Our teams support career growth whether you are looking for long term opportunities within the scientific ladder, to pursue project management, or develop into a leader - these are just a few career pathways available once your become a part of the PPD team.

To learn how PPD can advance your career, apply now!

What To Expect Next
We look forward to receiving your application. A member of our talent acquisition team will review your qualifications and if interested, you will be contacted for an interview.

PPDFSP

Job Qualification
Qualifications

Education and Experience:
Bachelor's degree or equivalent and relevant formal academic / vocational qualification
Previous experience that provides the knowledge, skills, and abilities to perform the job (comparable to 8+ years).
Knowledge, Skills and Abilities:
Intermediate knowledge of general chemistry and separation science
Thorough knowledge of cGMP requirements and at least one year of industry experience in a cGMP regulated lab.
Previous experience in Analytical Technology Transfer and Validation
Familiarity with FDA/EU/ICH regulations and guidance particularly as they relate to Analytical Release and Stability Testing, Product Characterization, and Comparability Assessment.
Independently applies knowledge in area of specialization to assignments that involve multiple decision points.
Familiar with GLP regulations.
Previous Biopharmaceutical experience is required.

Full understanding of laboratory requirements, SOPs, ICH guidelines, USP requirements and FDA guidance
Full knowledge of technical operating systems
Ability to independently optimize analytical methods
Ability to independently perform root cause analysis for method investigations
Proven technical writing skills
Proven problem solving and troubleshooting abilities
Effective written and oral communication skills as well as presentation skills
Time management and project management skills
Ability to mentor others on technical operating systems
Ability to independently review and understand project proposals/plans
Ability to work in a collaborative work environment with a team

PPD values the health and wellbeing of our employees. We support and encourage individuals to create a healthy and balanced environment where they can thrive. Below is listed the working environment/requirements for this role:

Able to communicate, receive, and understand information and ideas with diverse groups of people in a comprehensible and reasonable manner
Able to work upright and stationary and/or standing for typical working hours
Able to lift and move objects up to 25 pounds
Able to work in non-traditional work environments
Able to use and learn standard office equipment and technology with proficiency
May have exposure to potentially hazardous elements typically found in healthcare of laboratory environments
Able to perform successfully under pressure while prioritizing and handling multiple projects or activities
Diversity Statement
PPD is proud to be an affirmative action employer that values diversity as a strength and fosters an environment of mutual respect. PPD is committed to providing equal employment opportunities without regard to age, race, color, pregnancy, national origin, religion, sex, gender identity, sexual orientation, disability, veteran status or status within any other protected group.",3.8,"PPD
3.8","King of Prussia, PA",-1,10000+ Employees,1985,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),-1
Machine Learning Engineer,-1,"Description
This role will be part of our Applied Data Team and will be responsible for providing Machine Learning Engineering support.
Tasks & responsibilities required of this role include but are not limited to:
Construct machine learning models including data collection, normalization, and standardization, data pipeline construction, model selection and hyperparameter tuning, working ml systems that can add new data into ml model.
Create apps to present ml models and host them in the cloud or locally.
Create pipelines to query and retrieve and update data for existing applications to keep them updated
Supervise the scaling and management of the machine learning modeling ecosystem
Find orthogonal data sets to supplement models and increase alpha
Stay abreast of new technology and machine learning methodologies and implement them into the model building architecture
Work alongside (re)insurance domain experts to improve predictive aspects of their lines of business
Requirements:
3+ years of demonstrative excellence in building, scaling, and productizing machine learning models
Experience working with sparse, high dimensional, and time series data
Python ml stack
Experience dealing with imbalanced classes
Deep Learning Architectures
ML Optimization Techniques
Cloud Services: Azure, AWS, Google Cloud
Distributed systems: Hadoop, MapReduce, Spark
Databricks
Ensemble Stacking and Meta Learners
Classification and Regression Metrics
Regularization Methods
Version Control
Quant trading experience welcome but not required
Kaggle ranking of expert or higher a plus",3.5,"TransRe
3.5","New York, NY",-1,501 to 1000 Employees,1977,Company - Private,Insurance Carriers,Insurance,$2 to $5 billion (USD),-1
Software Engineer - Data Science,-1,"Join ClearEdge and be a part of the team of men and women that solve some of the DoD’s most complex technical challenges. Every day, ClearEdge empowers customers in Government and industry with innovative data driven solutions.
Check out our extremely competitive benefits package at clearedgeit.com/benefits which includes a 10k annual training/education benefit, tech bonuses, and state of the art technology lab. We also offer monthly TechConnect and DeepDive collaboration sessions with our entire technical staff, fully paid.

Your mission: Work with a dynamic team and key stakeholders to generate and execute challenging solutions to mission problems.
We are seeking Software Engineers of all levels with Data Science experience. The position requires a self-starter with excellent problem-solving skills. The right person will work closely with the customer to gather requirements for assisting in solving real world problems using data science techniques. The candidate should be experienced with exploratory data analysis, machine learning, network graph modeling, information insight, data mining, data driven analytics and statistical methods.
You will excel in this role if you are:
Results-oriented developer who can leverage your technical skills and techniques to successfully design, develop and deploy software solutions
Self-motivated and have a desire to build new skills
Are familiar with Agile frameworks and methodologies with a desire to be a certified SCRUM Master
Enjoy learning new technologies, are a forward thinker, and are interested in growing your career with a cutting-edge technology company
A day in the life consists of:
Working directly with clients, managers and technical staff to understand business needs, develop technical plans, and deliver data-driven analytical solutions that solve client problems
Creating and deploying predictive models from a wide variety of data sources and types using the latest mathematical and statistical methods
Performing enterprise level software development, integration, and implementation using advanced data science or big data technologies
Establishing and implementing end-to-end proof of concepts
Performing data mining, statistical analysis, predictive modeling and simulation, and forecasting for the development of solutions
Working across multi-functional teams to formulate, prototype, implement, and fine tune solutions
Educating product development and operations teams using documentation, presentations, and demonstrations
Establishing strong, collaborative working relationships with Government customers, technical staff, and peers
What we are expecting from you:
Experience in the design and development of data science software applications
Bachelor’s or Advanced degree in Computer Science, Computer Engineering, or other technical discipline
Experience with Exploratory Data Analysis including wrangling, grooming, transformation, and analysis
Experience applying statistical methods to solve data problems
Software development programming experience in languages such as Python, R, Java, Scala
Experience using IDE tools such as Jupyter to develop and demonstrate results
Experience with integrating and using Data Science libraries such as scikit-learn, MlLib, Pandas, python (Jupyter, scikit-learn, pandas, etc.), R, Java
Experience with supervised and unsupervised machine learning techniques
Experience with Agile development and Agile tools (i.e. Jira, Confluence)
Experience within the SIGINT mission environment and an understanding of customer data formats
Strong analysis and problem-solving experience
Nice to have:
Experience using large-scale distributed frameworks such as Hadoop, Spark, Tensorflow
Experience with GPU-based machine learning techniques


About us: Experienced advanced analytic development company providing new Cyber solutions to current and emerging missions.
Our Core Values of Honesty, Integrity, Loyalty, Fairness, Respect, Responsibility, and Accountability drive our mission and vision and are the heart of what we do each day. We combine our Core Values with the three key elements of people, technology, and integrity to repeatedly deliver stellar results within our primary competencies.
ClearEdge is also pleased to share that we have recently expanded our prime and subcontract presence into new Cyber markets!
If this position does not fit your skillset, please visit our Careers page to explore our current openings, or contact a ClearEdge recruiter at careers@clearedgeit.com. ClearEdge is an equal opportunity employer.",4.0,"ClearEdge
4.0","Annapolis Junction, MD",-1,51 to 200 Employees,2002,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),-1
AI/ML - NLP/ML Scientist,-1,"Description

Job Description:

Leidos is hiring a AI/ML - NLP/ML Scientist with R and Python scripting expertise for our SSA ITSSC II program in Baltimore, MD. In this role you will build algorithms to meet business requirements and use statistical, mathematical, and predictive modelling skills to utilize a comprehensive platform for data analysis.

Duties will include, but not limited to:

Use Business Intelligence tools to visualize and analyze data
Integrate disparate data sets and work with multiple systems and tools to extract data for deeper analysis;
Use big data platforms
Utilize various programming languages to create scripts to work with data and algorithms
Apply Natural Language Processing, Machine Learning, Artificial Intelligence, Statistical Analysis, Predictive Modelling, and Hypothesis Testing.
Required Skills:
Masters degree (PhD preferred) from an accredited college in a related discipline
Over 3 years of practical hands-on work experience using Data Science methodologies and tooling.
Experience with statistical analysis and machine learning
Proficiency in scripting languages; R, Python, or equivalent
Proficiency in SQL
Proficiency in various models and techniques such as Bag of Words, Latent Semantic Analysis (TF-IDF), Dimension Reduction, and others
Understanding and application of various algorithms such as Logistic Regression, Gaussian Naïve Bayes, K Nearest Neighbors, Random Forest, Support Vector Machines, and others
Evaluation techniques such as Confusion Matrix, F1 score, ROC, AUC, and similar
Proficiency in transforming data, classifications, and translations, as well as resolving data quality and data cleansing
Experience working in big data environments and relational databases
Experience in various tools such as R Studio, Jupyter Notebook, or similar
Excellent research, analytical, written, and oral communications
Ability to work as an independent contributor and in team activities
Must be able to pass a Federal Suitability for Public Trust
Desired Skills:
Experience with healthcare and healthcare systems
Experience with NoSQL such as MongoDB, Neo4j, Elasticsearch, or similar
Advanced skills and expertise in data mining, natural language processing, and distributed computing
Understanding of deep learning techniques
Ability to create, test, and evaluate custom models
Ability to visualize results for business consumption
Understanding of development lifecycle skills

External Referral Bonus:
Eligible

Potential for Telework:
No

Clearance Level Required:
Public Trust

Travel:
No

Scheduled Weekly Hours:
40

Shift:
Day

Requisition Category:
Professional

Job Family:
Data Scientist

Leidos is a Fortune 500® information technology, engineering, and science solutions and services leader working to solve the world’s toughest challenges in the defense, intelligence, homeland security, civil, and health markets. The company’s 38,000 employees support vital missions for government and commercial customers. Headquartered in Reston, Va., Leidos reported annual revenues of approximately $11.09 billion for the fiscal year ended January 3, 2020. For more information, visit www.Leidos.com.

Pay and benefits are fundamental to any career decision. That's why we craft compensation packages that reflect the importance of the work we do for our customers. Employment benefits include competitive compensation, Health and Wellness programs, Income Protection, Paid Leave and Retirement. More details are available here.

Leidos will never ask you to provide payment-related information at any part of the employment application process. And Leidos will communicate with you only through emails that are sent from a Leidos.com email address. If you receive an email purporting to be from Leidos that asks for payment-related information or any other personal information, please report the email to spam.leidos@leidos.com.

All qualified applicants will receive consideration for employment without regard to sex, race, ethnicity, age, national origin, citizenship, religion, physical or mental disability, medical condition, genetic information, pregnancy, family structure, marital status, ancestry, domestic partner status, sexual orientation, gender identity or expression, veteran or military status, or any other basis prohibited by law. Leidos will also consider for employment qualified applicants with criminal histories consistent with relevant laws.",3.7,"Leidos
3.7","Baltimore, MD",-1,10000+ Employees,1969,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1
Data Analytics Engineer-Business Intelligence Analyst,-1,"Analytics Engineer-Clinical Services
Summa Health System
Full-time, w/benefits

Summa Health System is recognized as one of the region’s top employers by a number of third party organizations, including NorthCoast 99. Exceptional candidates gravitate to Summa because of its culture, passion for delivering excellent service to our patients and families commitment to our philosophy of servant leadership, collegial working relationships at every level of the organization and competitive pay and benefits.
Summary:
Works with a team of technologists (Data Engineers and Visualization Engineers) to deliver insights across various aspects of Summa Health’s operational, financial, and clinical activities with the goal of leveraging data to drive and realize the full potential of the organization’s programs.

Minimum Qualifications:
Formal Education Required:
-Bachelor’s degree in computer science, applied mathematics, statistics, or related discipline
Experience & Training Required:
-Five (5) years of experience in a previous analytics role in healthcare domain involving healthcare data analysis to optimize business operations
-Knowledgeable about the workings of integrated healthcare systems, health plan, research, and community programs
-Experience in analyzing healthcare data using statistical methods to optimize business operations and communicating their findings using data visualization and detailed reports

Other Skills, Competencies and Qualifications:
-Analytical mindset with good problem-solving skills
-Excellent written and verbal communication skills
-Acumen for analytics needs of an integrated health system how to use data to achieve those needs.
-Ability to effectively interact with populations of patients/customers with an understanding of their needs for self-respect and dignity
-Ability to summarize results and develop effective business presentations.
-Ability to interact with populations both technical and non-technical, with an understanding of their needs for self-respect and dignity
-Strong, critical thinker with ability to extend knowledge of information systems and applications to business processes and to cross team collaboration. Ability to explain complex, technical concepts to lay audiences and non-IT staff.
-Basic knowledge of data warehousing, data marts
-Experience with one or more Summa application platforms is desirable including Soarian Financials, DSS, HQ/HI, Epic/CarePATH and tools (RWB, Clarity, Caboodle, Radar, SlicerDicer, Registries), CostFlex, e-ClinicalWorks, GE Centricity, Lawson, Pentaho, SAS, Tableau.

1. Work with senior leaders within a line of business and across the enterprise to establish a measurement plan focused on outcomes
2. Work as a data strategist to identify and integrate datasets, data components, and attributes from various information systems to leverage information for business programs and objectives
3. Communicate, advise senior leaders about utilizing all relevant data, including clinical, operational, exposome, social determinate, economic and financial, to drive programmatic growth and achieve strategic outcomes
4. Gather baseline data information to understand current state and improvement opportunity
5. Identify data requirements based on analytical processes to measure the outcomes
6. Conduct descriptive/statistical analysis of the data set to validate hypothesis
7. Define the business requirements / specifications and user interface (Wireframes and Mockups)
8. Work with other members of CoE to develop mission control dashboards that measures the timely performance to outcome
9. Validate, deploy mission control dashboards
10. Educate Mission end users and advocate adoption of analytical tools
11. Support rolling out new insights, which are a result of discovery and exploratory exercises conducted, by citizen data analysts / scientists.
12. Ensuring that mission control insights remain relevant to achieving the desired outcome
13. Confirming that stakeholders are utilizing mission control in pursuit of that outcome
14. Surfacing new insights to drive continuous improvement
15. Communicate findings to stakeholders; implement improvement efforts as needed.

Level of Physical Demands:
Light: Exerts up to 20 pounds of force occasionally and/or up to ten pounds of force frequently, and/or a negligible amount of force continuously.
#LI-AV1",3.7,"Summa Health System
3.7","Akron, OH",-1,5001 to 10000 Employees,1926,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1
